time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.446988785937,0.180011093558,12.3386367905,0.0299552522084,0.086297016231,0.0,-0.927155765938,0.382677303863,3.13071937463,-0.0695683295472,-0.0260202279357,0.0,449.8372335950252,451.341251571551,449.5601670507479,450.51309622538486
1.3800000000000008,-0.504101282174,0.203465216106,12.5257920246,0.0261687091368,0.0850746242915,0.0,-0.976517580492,0.398814625626,3.10786015815,-0.0776932145292,-0.0337087302917,0.0,408.1919603753161,407.504925176426,407.11770623385627,406.3854770074209
1.4400000000000008,-0.565076705911,0.228101176255,12.7222758979,0.023370442833,0.0859225045982,0.0,-1.05601916966,0.421996407723,3.44062653904,-0.0938950688407,-0.0163107613124,0.0,514.1934920459498,515.4244276402042,516.1069086220417,514.9575096212196
1.5000000000000009,-0.63029701711,0.253892764814,12.9323859878,0.0178744795997,0.0854045766064,0.0,-1.11791309913,0.437128540491,3.56267089056,-0.0908565150998,-0.0099791079432,0.0,456.2787952535003,456.7841335450544,455.9975594428137,456.2331944760932
1.560000000000001,-0.699103732979,0.280450415086,13.1483813177,0.0125204217527,0.0855869476766,0.0,-1.17566807288,0.447589788879,3.63692999479,-0.0884347459353,-0.0209348550637,0.0,443.84187903922435,442.94186837541497,440.93934742373557,441.13252989176584
1.620000000000001,-0.771370134266,0.307532406971,13.3687227056,0.00837063826561,0.0849045484948,0.0,-1.23315295267,0.454744666118,3.70755090904,-0.101475836223,-0.0305184657169,0.0,442.0476459991127,441.25707284596496,442.04425496181614,440.9608746278958
1.680000000000001,-0.846761065687,0.334944304467,13.5896272518,0.00868004962462,0.0836488830898,0.0,-1.27980682389,0.458989733621,3.65610155623,-0.0749420345613,-0.0233225607313,0.0,401.19390918955276,401.8464877394096,400.2804166856005,402.6797621133302
1.740000000000001,-0.92510410466,0.362618839144,13.8094672075,0.00423626737557,0.0822476177797,0.0,-1.33151983988,0.463096557337,3.67185367077,-0.078929961997,-0.0234222794917,0.0,424.4452775533135,424.43663912716926,423.6098760224091,423.26187350147063
1.8000000000000012,-1.00655237273,0.390466377757,14.0305381097,0.0015891471546,0.0808748535386,0.0,-1.38331221906,0.464927403063,3.69709729201,-0.0960075989115,-0.0223095972529,0.0,427.07318128354683,427.16801562699357,427.93643741334046,426.47395443022674
1.8600000000000012,-1.09100240403,0.418362604026,14.2520364858,6.27912541308,0.0805187233473,0.0,-1.43167506546,0.464457117242,3.68621632702,-0.0933596718128,-0.0125856685541,0.0,414.6642908241511,415.51770312007733,415.44866193770446,415.6724058824329
